,SMILES,Tm
21147,OC1=C(C(C)CCC=C(/C)C)C(=O)C=C(C)C1=O,376.65
12755,O=C(N(Cc1ccc(cc1)c1ccccc1c1[nH0][nH0][nH0][nH]1)C(C(=O)O)C(C)C)CCCC,389.15
20556,COC(=O)Cn1ccnc1[N+]([O-])=O,369.15
18257,Cc1ccc(C)cc1[N+](=O)[O-],248.15
3866,c1cc(cc(c1)C(=O)O)C#N,495.15
7707,CP(=O)(O)O,378.15
18317,O=C(C)N(C(C)=O)c1ccc(cc1C)/N=N/c2ccccc2C,348.15
3113,c1cc(cc(c1)Br)CCC(=O)O,337.15
5683,c1ccc(cc1)c2cc(n(n2)c3ccccc3)N,404.15
14301,O=[N+]([O-])c1c(C)c(c(C)c(c1C(C)(C)C)[N+]([O-])=O)C(C)=O,408.65
21467,OCC(=O)[C@@]3(O)CCC2C1CCC4=CC(=O)CCC4(C)C1C(=O)CC23C,495.15
20453,C[SiH](OC)OC,137.14999999999998
17883,O=C(O)c1cc(nc2ccccc12)c3ccccc3,487.65
21182,OCC(=O)[C@@]4(O)[C@H](C)CC3C2CCC1=CC(=O)C=CC1(C)[C@@]2(F)C(O)CC34C,536.15
18405,BrC(Br)(Br)C(C)(C)O,442.15
12240,O=[N+]([O-])c1cc([N+](=O)[O-])cc(c1)C(=O)NCCc1[nH0]cccc1,393.15
18786,ClC4=C(Cl)C5(Cl)C1C(C3CC1C2OC23)C4(Cl)C5(Cl)Cl,501.15
8745,CCCN(CCC)C(=O)Cc1c(nc2ccc(Cl)cn12)c3ccc(Cl)cc3,413.15
11252,O=C1N(N=C(N1C(=O)N)C1CCCCC1)c1ccccc1,471.15
21126,CCCCCCC(CCCCCC)CCCCCC,244.85
16869,Oc2ccc(Br)cc2C(=O)Nc1ccc(Br)cc1,514.65
16014,Nc1ccc(cc1)S(=O)(=O)Nc2ccccc2,473.15
7413,C1=CC(=O)NC1=O,365.15
1751,c1cc(c(c(c1)Cl)N=C=O)Cl,317.15
20892,CCCCCCCCC(O)CCCCCCCC,334.15
13040,CC(Cl)CCC,136.14999999999998
12843,O=C(N)c1[nH0]cc[nH0]c1,462.15
7718,Cc1cccc(c1)C(=O)N,368.15
3878,CN(C)c1cccc(c1)C(=O)O,424.15
19088,C=CC=CCC,170.74999999999997
5397,Cc1ccc(cc1)CO,332.15
15529,Oc1ccc(cc1O)[C@@H](O)CNC,484.65
3335,COc1ccc(cc1OC)CO,295.15
15259,CCN1CCN(CC1)S(=O)(=O)c4cc(C2=NC(=O)c3c(C)nc(CCC)n3N2)c(OCC)cc4,465.15
10443,O=[N+]([O-])c1ccccc1NN=C1C(=O)CC(C)(C)CC1=O,413.15
12034,Brc1ccc(NN=C2C(=O)OC(OC2=O)(C)C)cc1,533.15
16588,Cc1cc(c(O)cc1)n2nc3ccccc3n2,405.15
6598,c1cc2c(c(c1)Cc3cccc(c3O)Cc4cccc(c4O)Cc5cccc(c5O)Cc6cccc(c6O)Cc7cccc(c7O)C2)O,691.15
22086,CC(C)(C)C(=O)Nc1ccc2nn(nc2c1)C3CCCC3,408.65
16008,Clc2cc(ccc2Oc1ccc(Cl)cc1)NC(=O)c3cc(I)cc(I)c3O,442.15
10666,O=C(Oc1cc(C)ccc1C1(Oc2cc(C)ccc2C(C)(C)C1)C)C,375.15
11542,Nc1ccc2cc(N)ccc2c1,486.15
13397,OC(=O)c1cc(O)ccc1,476.15
2049,c1cc(c(nc1)N)C=O,374.15
21782,C[C@@H](O)[C@H](O)C(=O)[C@@H](OC)[C@@H]6Cc7cc8cc(OC2CC(OC1CC(O)C(O)C(C)O1)C(O)C(C)O2)c(C)c(O)c8c(O)c7C(=O)[C@H]6OC5CC(OC4CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O4)C(O)C(C)O5,454.65
1951,c1cc(c(cc1F)N)C(=O)O,467.15
15103,C1CCCS1,177.14999999999998
21992,Clc1cc(ccc1SCCCO)S(N)(=O)=O,400.15
1556,CC(=O)CC(=O)C,250.15
10617,Brc1ccc(N2C(=O)C3ON=C(C(=O)c4ccc(OC)cc4)C3C2=O)cc1,397.15
2737,c1ccc(c(c1)CO)O,358.15
9511,Oc1cccc(c1)C=C(C#N)c1[nH0]c2ccccc2[nH0]1C,514.15
23118,C1=CC=C(C=C1)C(=O)O,395.15
9236,s1cc([nH0]c1C(=NNc1ccccc1[N+](=O)[O-])C#N)c1ccccc1,484.15
20346,Cc2ccc(NCc1ccccc1)cc2,292.65
10389,O1c2ccccc2NC11CCCC1,494.15
1817,Cc1cccc(c1C#N)C,363.15
6665,c1ccc(cc1)/C=Cc2ccccc2,275.15
21009,O=C(O)C3(C)CCCC2(C)C3CCc1ccc(O)cc12,466.65
6462,c1ccc(cc1)C(=O)CC(=O)c2ccccc2O,393.15
15991,CC=2OCCCC=2C(=O)Nc1ccccc1,383.65
11140,O=C1C=C(NC)C2CCC1(C)C2(C)C,468.15
12779,O=C1NC(CC)(c2ccccc2)C(=O)N1C,409.15
22316,OC(=O)C(=C)c1ccccc1,379.65
14630,OCCOCCOCCOCCOCCOCCOCCCCCCCCCCCCCC,305.65
226,C1CCN(CC1)CC#N,298.15
3476,CC(=O)c1cc(c(c(c1)OC)O)OC,392.15
19040,OCCN(CCO)c1ccc(NCCO)c(c1)[N+]([O-])=O,368.65
3265,c1cc(cc(c1)C(F)(F)F)C(=O)c2ccc(cc2)C(F)(F)F,367.15
19254,[O-][N+](=O)c3cccc4c1ccc([N+]([O-])=O)c2cccc(c12)c34,476.65
6708,c1ccc(cc1)C2CCCCC2,279.15
6287,c1ccc2c(c1)-c3ccccc3C2=O,357.15
21825,O=C(OCC#C)C(C)Oc1ccc(cc1)Oc2ncc(Cl)cc2F,332.65
9034,Brc1ccc(cc1)C1C=2C(=O)Oc3ccccc3C=2OC(=N)C1C(=O)OCC,465.15
12037,O=C1OC(=NC1=Cc1oc(cc1)c1ccc(C)cc1)c1ccccc1,423.15
13669,COc1cccc(C=O)c1OC,325.15
21645,C/C(CC)=NO,243.65
15910,Clc1nc(NCC)nc(NC(C)C)n1,445.65
4961,c1cc(ccc1C(F)(F)F)Cl,237.15
1093,C(C(C(C(C(CO)(F)F)(F)F)(F)F)(F)F)O,342.15
14891,NC(=S)C(N)=S,443.15
18717,OC1C(O)C(O)COC1(O)CO,407.65
9878,Clc1ccc(NN=C2C(=O)NN=C2C)cc1,489.15
16341,c1cccc2sc(nc12)SN(C3CCCCC3)C4CCCCC4,372.9
10169,O=[N+]([O-])c1cc2c([nH][nH0]c2[N+](=O)[O-])c([N+](=O)[O-])c1,508.15
4284,c1cc(ccc1CC(=O)O)CBr,452.15
17818,CCOc1ccc(cc1)NC(N)=O,446.65
18530,O=S2(=O)CCCCN2c1ccc(cc1)S(N)(=O)=O,454.15
22831,O=C(OC)[C@@H](N2C(=O)[C@@H]3[C@@H]1C=C[C@@H](C1)[C@@H]3C2=O)CSSC[C@@H](C(=O)OC)N5C(=O)[C@@H]6[C@@H]4C=C[C@@H](C4)[C@@H]6C5=O,373.15
12689,Clc1ccc(S)c(N)c1,371.15
2408,Cc1ccc(c(c1Cl)O)F,322.15
11935,s1cccc1C=1N(N)C(=O)C(C#N)=C(C=1)C(F)(F)F,507.15
3915,c1cc(c(cc1C=O)F)O,396.15
5133,c1cc(c(cc1N)[N+](=O)[O-])F,369.15
20194,O=C(CCC)c1ccccc1O,283.15
1648,Cc1nnc(s1)C,336.15
9928,O=C1C(=C)C2CC(O)C3C45COCC(C)(CCC4)C5CC(OC)C13C2O,561.15
7679,CCC(=O)OC,185.15
5123,COc1cc(ccc1F)C#N,382.15
772,C1CCC(CC1)(C(=O)O)C(F)(F)F,343.15
7472,COC(=O)c1ccccc1OCc2ccccc2,320.15
21670,CC/C(=CC)C(=O)NC(N)=O,471.15
18243,C1CCC2CCCCC2C1,242.85
13017,C=C(C)C(=O)OC,225.15
9281,ON=C(Cc1ccccc1)c1ccc2ccccc2c1,402.15
15093,ClS(=O)(=O)O,193.15
22059,NS(=O)(=O)c1ccc(SCCCO)c(c1)C(=O)OC,397.15
22465,Cc1ccccc1S,288.15
15267,CC(C)(C)C#CC=CCN(C)Cc2cccc1ccccc12,469.65
9703,O(C)c1ccc(Nc2[nH0]c(N)[nH0][nH0]c2c2ccccc2)cc1,566.15
120,CC1(CCCCC1)C(=O)O,311.15
21032,Oc1ccc(cc1)C(CCC)c2ccc(O)cc2,410.15
20878,CCOc1ccccc1F,256.45
14955,CN,180.15
9868,Clc1ccc(cc1)C(=O)C=Cc1ccc([N+](=O)[O-])cc1,436.15
15903,O=[N+]([O-])c2ccc(/C=N/N1CC(=O)NC1=O)o2,536.15
21379,ClC(=C(Cl)c1ccccc1)c2ccccc2,416.65
11275,O=NN(CCc1ccccc1NC(=O)C)CCc1ccccc1NC(=O)C,445.15
3384,c1c(cncc1C(F)(F)F)C(F)(F)F,310.15
10375,s1c2sc(c(N=COCC)c2c(N=COCC)c1C(=O)OCC)C(=O)OCC,540.15
5214,c1cc2c(cc1C(F)(F)F)c(ccn2)O,540.15
20876,FC(F)(F)S(F)(F)(F)(F)F,186.15
8897,CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3nnn[nH]3)C(C(C)C)C(O)=O,389.15
20769,O=C(O)CC(C)C2CCC3C4CCC1CCCCC1(C)C4CCC23C,450.15
13231,ClCCCCCl,236.15
1498,c1cc(c(cc1F)F)O,296.15
6606,C(=S)=S,161.14999999999998
22196,O=P(Oc1ccccc1)Oc2ccccc2,285.15
5715,c1cc(c2cccnc2c1)N,381.15
22309,C/C(C)=CCC=2C(=O)c1ccccc1C(=O)C=2O,412.65
4800,c1cc(ccc1CCl)Br,313.15
7311,c1ccc2c(c1)c(c[nH]2)CC#N,309.15
15051,c1ccc2Oc3ccccc3Oc2c1,395.65
15744,O=C3C=C4CC[C@@H]1[C@H](CC[C@]2(C)OC(=O)CC[C@@H]12)[C@@]4(C)C=C3,491.65
2142,Cc1ccc(c(c1)Br)C=O,308.15
5925,c1cc(c(cc1O)C=O)[N+](=O)[O-],440.15
2279,c1cc(c(c(c1)C(F)(F)F)Cl)CC#N,331.15
157,CC1(C(=O)NC(=O)N1CO)C,378.15
22699,O=C(O)[C@H]4CC[C@H]3[C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)CC[C@@]34C,527.0
122,Cn1cnc2c1cccc2,334.15
22983,C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1,614.15
23364,C1=CC(=C(C=C1C2=CC(=C(C=C2Cl)Cl)Cl)Cl)Cl,383.15
13097,C[C@@H]1CCC[C@H](C)C1,197.15
1719,c1c(cc(c(c1Cl)N)Cl)OC(F)(F)F,305.15
15024,[O-][N+]#N,182.35
23160,C1(CCCCC1)=O,244.1
18826,C/C(C)=C/C1C(C(=O)O)C1(C)C,314.15
2239,c1cc(c(cc1C(=O)O)Br)C(=O)O,572.15
23367,C1=C(C(=CC(=C1Cl)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl,376.15
13886,O=[N+]([O-])c1ccc(Cl)cc1OC,344.15
8111,CCCCCOC(=O)c1ccc(cc1)O,311.15
20930,CCCCCCCCCCCC1CCCC1,263.15
2031,c1ccc2cc3cc(ccc3cc2c1)N,510.15
22953,Oc2ccc(/N=N/c1ccccc1C(O)=O)cc2,479.15
13677,OC(=O)c1ccccc1C(=O)O,483.15
14202,[2H]C([2H])(C([2H])([2H])C(=O)O)C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],340.15
2358,c1cc(c(cc1[N+](=O)[O-])Cl)N=C=S,370.15
5108,c1cc(c(cc1C(=O)O)OC(F)(F)F)F,361.15
23229,o1c(ccc1)CN,203.15
9028,Clc1ccc([nH0]2[nH0]cc3c2NC(=O)CC=C3C)cc1,451.15
12001,O=C(c1ccc(C)cc1)c1ccc(OC)c(OC)c1,382.15
16786,Cc2cccc1c3ccccc3Cc12,358.15
5620,c1cc(ccc1c2[nH]nnn2)F,483.15
3101,Cc1ccccc1OCC(CO)O,343.15
14236,Clc1c(CC(=O)O)c(Cl)ccc1Cl,429.15
13078,CCCC1CCCC1,156.14999999999998
11488,O=C(Nc1ccc(N=Nc2cc(c(N=Nc3ccc(NC(=O)C)cc3)cc2C)C(C)C)cc1)C,557.15
11778,OC1CCC2(C)C(CCC3C4CCC5(OCCO5)C4(C)CCC32)C1,424.15
21188,ClC=2C(=O)CCC3(C)C4CCC1(C)C(CCC1O)C4CCC=23,462.15
16071,[O-][N+](=O)c1ccc2CCNc2c1,341.15
2718,Cc1cc(c(c(c1)[N+](=O)[O-])O)C(=O)C,408.15
17044,CCC12COP(OC1)OC2,326.85
4100,Cc1cccc(c1O)O,338.15
18482,OC(COC(N)=O)(CC)c1ccccc1,328.15
7525,COC(=O)c1c(cc(s1)c2ccccc2)N,420.15
3727,c1ccc2c(c1)c(=O)c(co2)Br,369.15
10667,Brc1cc([N+](=O)[O-])c([O-])c(c1)C=CC1=[N+](Cc2ccccc2)c2ccccc2C1(C)C,481.15
3688,c1cc(c(cc1C(=O)O)Br)O,450.15
13072,Oc1cccc(O)c1,383.15
1309,Cc1c([nH]c2c1cc(cc2)[N+](=O)[O-])C,462.15
21791,COc1cc(cc(OC)c1OC)/C=C/C(=O)N2CCN(CC(=O)OCC)CC2,369.15
12219,O1CCOC11CCC2(C)C(CCC3C4CCCC4(C)CCC32)C1,390.15
2326,CC(=O)Nc1ccc(cc1Cl)F,390.15
2461,c1ccc(c(c1)CCl)Cl,260.15
14723,O=NN1CCOCC1,302.15
11545,[nH0]1c2ccccc2[nH0]c(Cc2ccccc2)c1Cc1ccccc1,391.15
982,c1ccc(c(c1)N)N2CCOCC2,370.15
12488,O=C1CCCCC1c1ccccc1,330.15
11418,O=C(C)c1c([nH0]c2cc3[nH0]c(C)c(c(C)c3cc2c1C)C(=O)C)C,520.15
2338,c1ccc2c(c1)C(=O)OP(O2)Cl,311.15
19463,O=C(OCCOC(=O)c1ccccc1)c2ccccc2,346.65
14144,O=C(CCCCCCCCC(=O)OCC)OCC,275.15
20271,O=Cc1ccnc2ccccc12,324.15
12035,O=C1OC(=CC1=Cc1oc(cc1)c1ccc(C)cc1)CC(C)C,351.15
20104,Brc1ccc(CC(=O)O)cc1,389.15
10411,O=C1Oc2ccccc2C(NC)=C1,471.15
18292,N#CC(c1ccccc1)c2ccccc2,347.45
18030,BrC1CCCCC1,216.65
5862,c1cc2c(cc1Cl)c(cs2)CC#N,407.15
20422,O=C(c1cc(O)ccc1)c2ccccc2,406.65
7578,COC(=O)c1ccc(cc1)OCc2ccccc2,371.15
7520,COC(=O)c1ccc(c(c1)N)I,408.15
4656,c1ccc(cc1)Cc2ccc(cc2)CC#N,309.15
1,c1ccc(c(c1)N)N2CCCCC2,319.15
5076,CCc1ccc(cc1)OCC(=O)O,366.15
54,C1CC1(C(=O)O)C(F)(F)F,361.15
14601,OCCc1ccccc1,246.15
1086,Cc1ccc(cc1)S(=O)(=O)OCC(F)(F)F,313.15
13743,Nc1ccc(cc1Cl)[N+]([O-])=O,381.15
8177,c1c([nH]c(=O)[nH]c1=O)C(=O)O,619.15
22976,O=N(=O)c1ccccc1O,317.95
9441,Clc1ccc(NN=C2C(=O)N(N=C2C)CN2CCCCC2)c(Cl)c1,396.15
5876,COc1cc(cc(c1O)Cl)C(=O)O,518.15
4935,c1c(ncnc1Cl)N2CCCCC2,352.15
9630,s1c(N=Nc2ccc(F)cc2)c([nH0]c1C(C#N)=Cc1ccc(N(C)C)cc1)C,422.15
19027,O=C(O)CCCCCCC=C,278.15
1461,c1cc(c(cc1Cl)Cl)S(=O)(=O)Cl,327.15
8858,OCCN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4,367.15
2402,Cc1ccc(c(c1Cl)C=O)F,300.15
5984,Cc1cc(cc(c1)C#N)C#N,437.15
20096,CCCC(=O)C(=O)O,279.65
6701,C1CCC=CC1,169.14999999999998
13686,CC(=C)CCCCCCCCC,233.15
11469,O=C1Nc2cc3NCCCc3cc2CC1,508.15
2474,c1cnc([nH]1)Cl,439.15
12375,O=C1CCC2(C)C(CCC3C4CCC(OC(=O)C)C4(C)CCC32)C1,419.15
21335,CC(=O)C3CCC2C1CCC4=CC(=O)CCC4(C)C1C(=O)CC23C,445.15
10712,N#CC=1Cc2ccccc2C=1C,336.15
1776,c1cc(c(c(c1)F)C(=O)N)F,420.15
15776,[O-][N+](=O)c1ccc2NC(=O)CN=C(c2c1)c3ccccc3Cl,510.65
12906,C=C(C)C(C)C,116.14999999999998
14499,Fc1c(C#N)c(F)c(C#N)c(F)c1F,352.15
11753,O=C1CCC2(C)C(CCC3C4CCC5(OCCO5)C4(C)CCC32)C1,461.15
2345,COc1ccc(c(c1)Cl)O,315.15
7682,Cc1ccc(cc1)S(=O)(=O)C,361.15
16977,CC(CC)c1cc(cc([N+]([O-])=O)c1OC(=O)OC(C)C)[N+]([O-])=O,334.15
22073,O=C(OCC)CN(C)C(=O)COC(=O)c1ccccc1,312.65
16268,NC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,410.15
3121,c1cc(ccc1C(=O)CCC(=O)O)Br,420.15
2695,Cc1c(nccn1)O,426.15
59,CCCCCCCCCCCCCCS,280.15
9181,O=C1N(c2ccccc2)c2ccccc2C(O)=C1C(=NNC(=O)c1[nH0]cccc1)C,562.15
11298,O=COCC1C(=O)C2(C)CCC1C2(C)C,347.15
16309,[O-][N+](=O)c4ccc1ccc2cccc3ccc4c1c23,428.15
21073,O=C2CC3CCC1C4CCC(C)(O)C4(C)CCC1C3(C)CO2,509.65
15704,O=C(NCCc1ccc(OC(C)(C)C(=O)O)cc1)c2ccc(Cl)cc2,459.15
12193,O=C1C(C2CCC1(C)C2(C)C)C(c1ccccc1)c1ccccc1,380.15
20503,O=S(=O)(c1ccc(Br)cc1)C2(CC2)C(=O)OC,396.65
16922,CC1(C)CC(=O)NC(=O)C1,418.15
10023,O=C1CCC2(C)C(CCC3C2CCC2(C)CCCC32O)C1,386.15
3204,c1cc(cc(c1)N)C(=O)c2cccc(c2)N,423.15
13525,C#CCCCCCCCCC,248.15
13655,O=[N+]([O-])c1cc(ccc1)C(C)=O,351.15
1701,CC(C)c1cc(c(c(c1)Br)N)Br,319.15
12014,S1c2[nH0][nH0]c([nH0]2N=C1c1ccc([N+](=O)[O-])cc1)C(F)(F)F,486.15
21247,CC3CCC1C23CC(C1(C)C)C(C)(O)CC2,359.15
6744,CCCCCCCCCC(=O)O,304.15
11487,Nc1ccc(N=Nc2cc(c(N=Nc3ccc(N)cc3)cc2C)C(C)C)cc1,450.15
17970,BrCCCCCCCCCCCCCC,278.75
6452,c1ccc2c(c1)ncs2,275.15
16838,Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccc3OC,341.15
9597,Brc1ccc(NN=C2C(=O)N(C)C(=O)N(C)C2=O)cc1,492.15
9906,O=[N+]([O-])c1ccccc1c1oc(cc1)C=CC(=O)c1occc1,442.15
16125,OCC(=O)C4(OC(=O)CCCC)CCC3C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,484.65
4917,c1cc(c(cc1C#N)[N+](=O)[O-])Cl,373.15
6666,C/C(=C/C(=O)O)/C(=O)O,363.15
23342,Cc1cc(/C=C\2/C(=O)N=C(N(CC#N)c3ccccc3)S2)c(C)n1c1ccc(cc1)C(F)(F)F,455.65
19077,O=C(OC)C2C1C=CC(C1)C2C(=O)OC,311.15
5808,c1cc(c(cc1Cl)C(=O)O)C(F)(F)F,359.15
2228,c1ccc(c(c1)CC(=O)O)Br,379.15
7895,c1ccc2cc(ccc2c1)C#N,338.15
17755,Fc1ccc(cc1[N+]([O-])=O)S(=O)(=O)c2cc([N+]([O-])=O)c(F)cc2,466.65
9977,ClC#CC1(C)CCC2=C1CCC1C2CCC2(C)CC(OC(=O)C)CCC12C,383.15
10142,S=C1NC(=O)C(CC=C)(C(=O)N1)C1C=CCCC1,421.15
15741,CC(=O)O[C@@]3(C#C)CC[C@H]2[C@@H]4CCC1=CC(CC[C@@H]1[C@H]4CC[C@@]23CC)=NO,489.15
11609,O=[N+]([O-])c1cc([N+](=O)[O-])c(NCC(=O)OCC)cc1NCC(=O)OCC,471.15
18582,c1cc(cc2OCOc12)CN3CCN(CC3)c4ncccn4,371.15
15807,OC(=O)c1cc(N)ccc1O,556.15
7046,CCOC(=O)C(=C(C)C)C#N,293.15
1287,c1cc(c(c(c1)F)F)C(C(=O)O)O,385.15
10954,O=C(OC)[nH0]1c2ccccc2c(C)c1C,323.15
16846,NC(=O)c1ccncc1,429.15
19144,O=[N+]([O-])c1cc(ccc1Cl)C(=O)c2ccccc2,378.15
1171,C(c1c(c(c(c(c1F)F)F)F)F)C(=O)O,382.15
8827,CC(COc1ccccc1)NC(C)C(O)c2ccc(O)cc2,376.15
13331,CCc1ccc(CC)cc1,230.15
5437,CCCCCCCOc1ccc(cc1)C(=O)O,366.15
22635,O[C@H]1[C@@H](O)[C@H](O)CO[C@@H]1OC,376.0
13441,CC(C)C(=O)OCC(C)C,193.15
18836,O=C(O)CCC(=O)OC3CCC2(C)C4C(=O)C=C1C5CC(C)(CCC5(C)CCC1(C)C4(C)CCC2C3(C)C)C(=O)O,565.65
6506,CC(=O)OC[C@H]1[C@@H]([C@@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C,355.15
17624,O=C1NC(=O)Nc2nccnc12,621.65
4897,c1cc(c(cc1C=O)F)Cl,320.15
9606,s1cc([nH0]c1C(=NNc1cc(C)ccc1C)C#N)c1ccc(OC)cc1,429.15
5505,C=Cc1ccc(cc1)[N+](=O)[O-],300.15
9066,O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=NNc1[nH0]ccc[nH0]1,575.15
14229,O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)[C@@H]4c2cccc(O)c2C(=O)c3c(O)cc(CO)cc34,421.15
17577,CCCCCCCCCC(=O)CCCCCCCCC,338.65
11776,O=C(OC1CCC2(C)C(CCC3C4CCC5(OCCO5)C4(C)CCC32)C1)C,426.15
13178,Cc1cc(N)c(C)cc1,285.15
886,c1cc(ccc1F)SCC#N,307.15
8674,COc1cccc(c1)P(c2cccc(c2)OC)c3cccc(c3)OC,387.15
20529,ClC(Cl)[Si](C)(C)Cl,225.15
7178,CCOC(=NO)C,297.15
4213,c1cc(ccc1C#N)c2cc[nH]n2,414.15
6159,CC(=CCCC(=O)C)C,206.15
13866,OC(c1ccccc1)c2ccccc2,339.15
19086,Cc1cccc2sc3nncn3c12,460.15
13154,N#Cc1cc(N)ccc1,325.15
5981,Cc1c(nc[nH]1)C=O,441.15
18318,O=C2C=CN(C)c1ccccc12,425.15
14361,Fc1cc(F)cc(c1)[N+](=O)[O-],290.15
22769,O=C1C(=CC=NN1)C,427.0
15335,Cc2nc(N)c(C[n+]1csc(CCO)c1C)cn2,521.15
15676,CC(=O)Oc5ccc1C[C@H]2N(C)CC[C@@]34c1c5O[C@H]4[C@H](C=C[C@@H]23)OC(C)=O,446.15
4381,c1cc(ccc1C(c2ccc(cc2)Cl)(c3ccc(cc3)Cl)O)Cl,369.15
23326,Cc1cc(C=O)c(C)n1c1ccc(cc1)F,390.65
5948,COc1ccc2c(c1)CCC2=O,382.15
18856,COc1c3ccoc3cc2OC(=O)C=Cc12,461.15
4200,CC(C)(C)C1=NN(C(=O)C1)C,422.15
7132,CCOC(=O)c1cc(on1)C,302.15
5140,c1cc(ccc1N)F,271.15
21776,COc2cc(ccc2C(=O)/C=C/c1ccc(OC)cc1)OC,370.15
18952,OC(CO)C(O)C(O)CO,377.15
10837,O=C1N2CCCCC2=Cc2cc(OC)ccc12,353.15
5286,CC(C)c1ccc(cc1)OCC(=O)O,359.15
11039,O=C(OC1CCC2(C)C(CCC3C4CCC(O)(C#Cc5ccccc5)C4(C)CCC32)C1)C,439.15
17973,N=C(N)NCCCCCCCCCCCC,409.15
10997,O=C1CCN2CCCCC2C1,481.15
7513,COC(=O)c1cc(cc(c1)O)O,439.15
4985,c1cc(ccc1CC(=O)O)Cl,378.15
139,CCCCCI,187.15
4417,COc1ccc(cc1)C(c2ccc(cc2)OC)O,343.15
6102,c1cc2c(cc1Cl)c(cc(n2)C(F)(F)F)O,552.15
6509,c1ccc(cc1)c2cc(=O)c3c4ccccc4ccc3o2,437.15
21081,Oc1ccc(cc1Cl)C2CCCCC2,313.65
20629,O=C2NC(=O)C(F)=CN2C(=O)Nc1ccccc1,496.15
20710,C/C(C)=C1OC(=O)C1(C)C,255.15
16529,O=C2c1ccccc1C(=O)C(Cl)=C2N,472.15
21450,S=C(N)c1c(Cl)cccc1Cl,424.65
17402,O=C1N=C(N)Nc2ncn(C)c12,643.15
517,c1ccc(cc1)c2cnc(o2)c3ccc(cc3)c4ncc(o4)c5ccccc5,515.15
17576,C1CCSCS1,327.15
6642,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,474.15
22081,O=S(=O)(CCCO)c1ccc(cc1[N+]([O-])=O)S(N)(=O)=O,442.15
10248,OC(c1ccccc1)C(O)c1ccc(OC)cc1,402.15
16205,ClP(Cl)Cl,179.54999999999998
14111,CCCCCC(c1ccccc1)c2ccccc2,261.15
16516,CCCCCCC(C)CCC,195.65
7709,CS(=O)(=O)CC#N,357.15
11855,S1c2[nH0][nH0]c([nH0]2NC1c1ccccc1)c1ccc(OCC)cc1,391.15
22828,O=C(OC)[C@H](O)[C@H]1C(C(=O)[C@H]5C(=O)[C@@]1([C@@H]2C(=C3[C@](CC2)(C)[C@@H](OC(=O)C3)c4ccoc4)C5)C)(C)C,537.5
7092,CCOC(=O)Cc1ccc(cc1)N,320.15
21919,O=C(O)c1ccco1,406.65
20552,O=C(C)Oc1cc(C)c(C)cc1,295.15
4458,c1c(c(c(=O)[nH]n1)Cl)Cl,475.15
76,B(C=CCCC)(O)O,353.15
6188,Cc1cc(=O)oc2c1ccc(c2)N,500.15
8465,COCCOCCOCCOCCOC,243.15
2166,Cc1cc(ncc1I)Br,324.15
7864,c1ccc(cc1)NC(=S)Nc2ccccc2,425.15
20106,FC(F)(F)c1ccc(cc1)C(N)=O,458.15
9981,O=C1CCC2(C)C(CCC3C4CCC(O)(C#C)C4(C)CCC32)C1,494.15
21778,O=C(Nc1ccccc1)CCCCCCCC=CCCCCCCCC,314.15
1919,c1c(cnc(c1F)N)C(F)(F)F,339.15
19982,ClC(Cl)(Cl)C(O)NC=O,393.15
18960,O=CCO,370.15
20982,Clc1c(c(c(Cl)c(Cl)c1Cl)C(=O)OCC)C(=O)O,367.65
23417,O=C(C(=O)O)C,284.65
7103,CCOC(=O)/C=C/c1ccc(c(c1)OC)O,330.15
16849,O=C(C)c1cc(C)ccc1O,323.15
2470,c1ccc(cc1)S(=O)(=O)CCCl,327.15
9827,S1c2[nH0][nH0]c([nH0]2N=C1C=Cc1ccccc1)COc1ccccc1,415.15
21107,CC(=O)C2(C)CCC1C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C,417.15
20037,O=S(=O)(NC(=O)Nc1nc(C)nc(OC)n1)c2ccsc2C(=O)OC,449.15
4147,c1ccc(cc1)C(=O)/C=C/c2cccc(c2)[N+](=O)[O-],419.15
18767,Cc3cc2C(=O)c1cc(O)cc(O)c1C(=O)c2c(O)c3,530.15
