,SMILES,Tm
22032,S=C/C(C=S)=C(C(=O)OC(C)C)C(=O)OC(C)C,333.65
20306,CCCS(=O)(=O)O,280.65
12780,N(C)CCCC12CCC(c3ccccc31)c1ccccc12,365.15
4112,Cc1cccc(c1)OCC(=O)O,377.15
382,C1COCCOCCOCCOCCOCCO1,312.15
1845,Cc1ccc(cc1)[Si](C)(C)c2ccccc2CO,329.15
14340,OC3Cc2cccc1cccc3c12,420.65
22155,COc1cc(ccc1OC)CCNC(=O)C=C/c2ccc(O)c(O)c2,372.15
12243,O=C1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)OC)C4(C)CCC32)C1,390.15
12399,O=C(Nc1ccccc1NC(=O)c1ccccc1)c1ccccc1,575.15
7838,CN(C)c1ccc(cc1)N=O,359.15
4568,Cc1cc(cc(c1N)Cl)C#N,402.15
6963,c1ccc(cc1)[Si](c2ccccc2)(Cl)Cl,251.15
11226,O=C(Cc1ccc(N)cc1)c1ccc(N)cc1,418.15
13916,O=C(C)Oc1ccccc1C(=O)OC,325.15
12934,OCC#CCO,330.15
18170,CC(CC)C=O,364.15
15045,NP(=O)(OC)SC,318.15
22649,O=C(N2c1ccccc1[C@@](O)(C2=O)[C@H]3c4ccccc4O[C@@H]3Cl)C,406.0
13492,BrC(C)CCC,177.14999999999998
12002,Clc1ccc(cc1)c1oc(cc1)C=C1C(=O)CC(C)(C)CC1=O,479.15
4332,c1ccc(cc1)S(=O)(=O)c2cc(sc2)S(=O)(=O)Cl,375.15
16564,O=C(OC)C3(O)c1ccccc1c2ccc(Cl)cc23,412.15
5279,B(c1ccc(cc1)C(C)C)(O)O,416.15
11678,FC(F)(F)C(C(=O)N(C)C1CCCCC1)C(F)(F)F,442.15
21856,O=C(CCCCCCCC=CCCCCCCCC)ON,344.15
15024,[O-][N+]#N,182.35
9434,O=C(OC1CC(C)CCC1C(C)C)C(C=Cc1ccccc1)C(=O)c1ccccc1,377.15
3614,c1ccc(cc1)c2c[nH]nc2N,445.15
12985,CC(C)=C/C(C)C,145.14999999999998
2108,CC(C)(C(C(=O)O)Br)F,327.15
16084,CC2(C)C1CC2C(=O)C=C1C,282.95
10778,O=C1OC(=O)C23Cc4cc5CCc5cc4CC13Cc1ccccc1C2,523.15
12082,O=[N+]([O-])c1ccc2oc(CCC(=O)C)c(c2c1)c1oc(C)cc1,397.15
7773,COc1ccc(cc1)c2ccc(cc2)S(=O)(=O)NC(CCSC)C(=O)O,447.15
19416,C1CCCc2cc3CCCCc3cc12,351.15
12888,CC(O)CN,271.15
13693,O=[N+]([O-])c1ccccc1[N+]([O-])=O,391.15
6032,c1cc(ccc1C2=NNC(=O)CC2)Br,442.15
5323,COc1ccc(cc1)C(=O)N,439.15
20173,COC(=O)c1ccccn1,291.85
21358,CN(C)c2ccc(/C=C/c1ccccc1)cc2,423.15
11351,O=C1Nc2cc(ccc2CC1)CCC(=O)O,513.15
4183,CC(CC(=O)O)c1ccccc1,311.15
19121,Clc1cc(Cl)c(Cl)c(Cl)c1c2cc(Cl)c(Cl)cc2Cl,356.15
17309,OC(=O)c1cccc(C)c1C,419.15
22093,COCCN(CCOC)C(=O)COC(=O)c1ccccc1,330.65
18063,CCCCC(CNCC(CC)CCCC)CC,213.15
636,CC1(c2ccccc2N(C1=C)C)C,263.15
8983,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(O)=O,506.15
12517,O=C(N)c1[nH0]c2ccccc2[nH0]c1,468.15
3219,c1cc(cc(c1)[N+](=O)[O-])C(=O)c2cccc(c2)[N+](=O)[O-],427.15
246,CC(C)CCCl,169.14999999999998
6282,c1ccc2c(c1)cc3ccccc3c2Cl,377.15
17473,N#CSCC,187.65
20461,OC(C)(CC(C)(C)O)c1ccc(Cl)cc1,349.65
23419,O[C@H](C)[C@H](O)C,289.15
1193,c1cc(c(c(c1O)F)F)F,305.15
45,c1ccc(c(c1)N2CCCCC2)O,348.15
14632,OCCOCCOCCOCCOCCOCCO,279.15
20793,[3H]O[3H],276.96
976,c1ccc2c(c1)cc([nH]2)c3ccc(cc3)F,462.15
13251,CC(CC)C(C)(C)CC,172.14999999999998
19506,OC(=O)c1cc(ccc1O)Cc2ccc(O)c(c2)C(=O)O,516.65
6786,c1ccc(cc1)COP(=O)(O)OCc2ccccc2,353.15
21511,O=[N+]([O-])c1cc(N)ccc1O,399.15
2963,CC(=O)Nc1ccccc1[N+](=O)[O-],365.15
5563,c1cnccc1CC(=O)N,419.15
22450,O=C1C=CC(=S)C=C1,302.65
9776,O=[N+]([O-])c1cccc(c1)C=Cc1cc(C=Cc2ccccc2N)c([N+](=O)[O-])cc1[N+](=O)[O-],523.15
15273,CCCCCc2cc1OC(C)(C)[C@@H]3CCC(C)=C[C@H]3c1c(O)c2,473.15
18224,Cc1ccc2OC(=O)C=Cc2c1,349.65
4515,CC(=O)NC1CCNCC1,414.15
9581,s1c2ccccc2[nH0]c1C(=Cc1ccccc1)c1ccccc1,382.15
21603,ClC(=C/C2C(C(=O)OCc1c(F)c(F)c(C)c(F)c1F)C2(C)C)C(F)(F)F,317.75
1975,c1c(cnc(c1[N+](=O)[O-])N)Br,481.15
12104,FC(F)(F)C=1[nH0]2[nH0]c(cc2N=C(C)C=1)c1ccccc1,447.15
5121,COc1cc(ccc1F)C=O,335.15
19048,CC(O)C(=O)OCCCCCCCCCCCCCCCC,314.15
17465,CC(C)c1ccc(C)c(C(=O)O)c1O,400.15
12603,Clc1ccc(c(Cl)c1)C(OCc1csc2c1cccc2Cl)C[nH0]1c[nH0]cc1,419.15
21805,O=[N+]([O-])c1ccc(C=NO)o1,436.15
16568,CCCCCCC(Cl)=O,189.35
11906,O=Cc1ccc(OC)c(OC)c1C(=O)OC,356.15
6889,COC(=O)OC,277.15
19200,CCCCS(=O)(=O)O,257.95
23051,O=C(O)Cc1ccc(OC)cc1,360.15
13837,O=Cc1ccc(cc1)c2ccccc2,333.15
11032,Ic1ccc(NC(=S)C(=O)c2ccccc2)cc1,412.15
7616,COC(=O)c1cc(ccc1O)I,350.15
16108,CN(C)C(Cl)=S,315.65
21910,O=C(O)/C=C/C(=O)O,403.65
10239,Clc1ccc(cc1)CNC1=CC(=O)c2ccccc2C1=O,503.15
1751,c1cc(c(c(c1)Cl)N=C=O)Cl,317.15
18092,CCc1cc(cc(CC)c1)CC,206.65
22140,CC(=O)Oc2c1c(cccc1c(OC(C)=O)c(OC)c2OC)OC,342.65
432,C(CCCBr)CCBr,271.15
11591,O=[N+]([O-])c1ccc2c([nH0](c(c3ccccc3)c2O)C(=O)C)c1,452.15
5167,c1cc(ccc1F)S(=O)(=O)CC#N,364.15
7600,COC(=O)c1ccc(c(c1)[N+](=O)[O-])I,376.15
14084,ClC(Cl)(Cl)c1ccccc1Cl,302.15
1832,CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,340.15
12670,O=C(OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C)CC,348.15
9632,Clc1ccc(Cl)c(NN=C(C(=O)OCC)C(=O)C(F)(F)F)c1,420.15
20525,O=C(C)O[Si](OC(C)=O)(OC(=O)C)CC,281.15
17235,N#CN(CC)CC,192.55
10264,S=C1NC2(c3ccccc3NC2=O)C=2CCCCC=2C1C#N,495.15
37,CN1c2ccccc2C(=O)C1=O,404.15
8768,COc1cc(cc(OC)c1OC)C(=O)NCCCCCC(O)=O,394.15
17475,CC(C)CCC#N,222.15
6203,c1cc2cc[nH]c2c(c1)Br,316.15
3988,COc1ccc(cc1)c2c(c(=O)c3ccc(c(c3o2)OC)OC)O,471.15
4593,c1cc(ccc1C(=O)NN)N,501.15
713,c1cc2c(cc1C(=O)O)C(=O)OC2=O,440.15
559,Cc1ccccc1NC(=N)Nc2ccccc2C,450.15
18872,O=C2CCC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,431.15
13254,CC(C)CCCCCC,193.15
13375,N#Cc1cc(Cl)ccc1,314.15
17452,O=C(O)C(CC)Oc1c(I)cc(I)cc1I,397.65
2335,c1cc(c(cc1F)Cl)O,295.15
13091,C=C(C)CC(C)(C)C,180.15
14091,c1cc(ccc1)c2cccc(c2)c3ccccc3,360.15
12612,Fc1ccc(cc1)CNc1[nH0]c(N)c(NC(=O)OCC)cc1,387.15
18277,[O-][N+](=O)c1cc2nnoc2c(c1)[N+]([O-])=O,431.15
13742,O=[N+]([O-])c1cc(N)ccc1Cl,373.15
8831,N#Cc1ccc(cc1)C(c2ccc(C#N)cc2)n3cncn3,454.15
19411,ClC(Cl)(Cl)C(C)O,323.65
14855,ClC(Cl)C(=O)O,282.85
9073,Clc1ccc(Cl)c(NN=C2C(=O)NN=C2C=2C(=O)N(C)c3ccccc3C=2O)c1,557.15
19518,O=C(CCCC)OCCC,202.45
13092,C[C@H]1CCC[C@H](C)C1,183.15
18632,Oc1ccc2CC5N(CCC43C5C=CC(O)C4Oc1c23)CC=C,481.65
8759,CCc2oc1ccccc1c2C(=O)c3ccc(O)cc3,397.15
19051,Clc2ccc(C(OCC=C)Cn1ccnc1)c(Cl)c2,325.85
23079,CC(C(=O)OC)NC(=O)COC(=O)CC1=CC=CC=CC1NC2=C(CC=CC=C2Cl)Cl,754.15
10437,O=[N+]([O-])c1cccc(NN=C2C(=O)CC(C)(C)CC2=O)c1,459.15
23200,O=C(O[C@@H]2Cc3c(O[C@@H]2c1cc(O)c(O)c(O)c1)cc(O)cc3O)c4cc(O)c(O)c(O)c4,414.15
12672,S1c2ccccc2N(CC2CN(C)CC2)c2ccccc12,360.15
12357,O=C(N)NN=C(O)C,438.15
2506,c1cc(sc1)Cl,201.15
8330,c1ccncc1,231.15
7432,C(C(C(CO)O)O)O,395.15
12428,N1(CCCCC1)CCC(c1ccccc1)c1ccccc1,314.15
17884,Nc2cc3c1ccccc1n(CC)c3cc2,372.15
8431,c1cc(ccc1C#N)C#N,499.15
14790,Oc2c3c(cc1cccc(O)c12)cccc3O,451.65
2670,Cc1ccccc1F,186.15
3747,C(C(CCl)O)O,233.15
11600,Clc1c(Cl)c(Cl)c2C(=O)c3c([N+](=O)[O-])c(C)ccc3C(=O)c2c1Cl,535.15
1597,B(c1cc(ccc1Cl)Cl)(O)O,486.15
18484,CC(C)(C)c2cc(C)c(CC1=NCCN1)c(C)c2,405.15
13385,C1CC[C@H]2CCCC[C@@H]2C1,241.15
4490,c1ccc(cc1)c2cc(oc(=O)c2)c3ccccc3,410.15
22270,CCOC1OC(CO[N+]([O-])=O)C(O[N+]([O-])=O)C(O[N+]([O-])=O)C1O[N+]([O-])=O,472.15
13906,Clc1c(cccc1Cl)[N+]([O-])=O,335.15
9372,O=[N+]([O-])c1ccc(NN=C2C(C)=CCC2C)c([N+](=O)[O-])c1,471.15
22992,C1=CC(=C(C=C1Cl)Cl)O,315.65
6007,COC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)O,456.15
23082,CC(C)C(C(=O)OC)NC(=O)COC(=O)CC1=CC(C=CC=C1)NC2=C(C=CC=CC2Cl)Cl,790.15
4302,B(c1ccc(cc1)CO)(O)O,553.15
3006,CCC#CC,164.14999999999998
16879,O=C1c3ccccc3CCc2ccccc12,303.15
8282,c1cc2c(cc1C=CC=CC=NO)OCO2,388.15
19188,Clc2cc1oc3cc(Cl)cc(Cl)c3c1c(Cl)c2,480.15
13285,CCC(CCCC)CO,203.15
1690,c1c(c(c(nc1N)N)F)C(F)(F)F,344.15
19935,O=C(CCCC)OCCCCCC,210.05
625,c1c(cc(cc1Cl)Cl)Cl,337.15
7523,Cc1csc(c1N)C(=O)OC,359.15
5830,c1cc(ncc1Cl)O,437.15
1741,c1cc(c(c(c1)Cl)C(=O)O)Cl,416.15
1559,Cc1cc2c(cc1C)sc(n2)C,357.15
13313,Oc1ccc(CC#N)cc1,342.15
19454,O=C(Nc1ccc(cc1C)c2ccc(NC(=O)CC(C)=O)c(C)c2)CC(C)=O,485.15
13528,Oc1ccccc1C(=O)OC,266.15
17638,Cc1cc(C)cc(C)c1C(O)=O,427.15
2829,Cc1ccc(c(c1)O)OC,310.15
21953,NS(=O)(=O)c1cc2c(s1)SCCC2=O,495.15
23120,O=C(O)CCN,473.15
14897,N#CC(=C)C(=O)OCC,251.15
14853,ClC(Cl)(F)F,115.14999999999998
21177,CC(=O)C2CCC3C4CCC1CC(=O)CCC1(C)C4CCC23C,396.15
20984,O=S(=O)(c1ncn(n1)C(=O)N(CC)CC)c2c(C)cc(C)cc2C,388.15
21163,O=C(OCCCCC)NC1=NC(=O)N(C=C1F)C2OC(C)C(O)C2O,388.65
11878,S1c2[nH0][nH0]c([nH0]2NC1c1ccccc1O)c1ccccc1OC,478.15
10447,O=[N+]([O-])c1cccc(NN=C2C(=O)OC(OC2=O)(C)C)c1,465.15
12561,O=C(OC)c1ccc(C#N)cc1,335.15
22567,Fc1c(F)c(F)c(F)c(F)c1OC,236.15
7939,CC(C)(C)NCc1ccccc1,245.15
13532,Oc1cc(ccc1)C(=O)OC,347.15
8027,CCN(C(C)C)C(C)C,227.15
3413,c1c(cc(c(c1C=O)O)Cl)Cl,369.15
17724,O=C(O)CCCCCCCF,308.15
14070,Clc1cccc(Cl)c1Br,339.15
17326,OCC(=O)C4(O)C(=C)CC3C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,507.15
906,C[C@H]([C@H](c1ccccc1)O)N2CCCC2,318.15
9228,O=C(N)NN=C(C)c1cc[nH0]cc1,491.15
11885,S1c2[nH0][nH0]c([nH0]2NC1c1ccccc1OC)c1ccc(OC)cc1,439.15
21145,O=C1Cc2ccccc2N1,401.15
760,c1ccc(cc1)C#CC(c2ccccc2)(c3ccccc3)O,354.15
3118,COc1cccc(c1)CCC(=O)O,318.15
986,Cc1ccc(cc1)C(=O)c2ccccc2C(=O)O,411.15
12614,O=C1C=C(OC1(C)c1ccccc1)C(=O)O,449.15
20820,Cc2cc(/N=C/c1ccccc1)ccc2,304.15
7952,CC(C)(C)OC(=O)[C@@H]1CC(=O)CN1C(=O)OC(C)(C)C,339.15
324,CC(C)(C)OC(=O)N1CCc2c1cccc2,320.15
15012,O=S(=O)(NC1CCCCC1)c2ccc(C)cc2,357.65
14303,OS(=O)(=O)C(C)N1CCOCC1,516.15
14545,FC(F)(F)c2cccc(Nc1ncccc1C(=O)O)c2C,500.15
20597,Fc3ccc(NC(=O)c2cccnc2Oc1cccc(c1)C(F)(F)F)c(F)c3,433.15
10245,NCCNc1[nH0]c[nH0]c2[nH0]([nH0]cc21)C,570.15
295,c1c(cc(cc1F)Br)F,246.15
14906,c1cccc4c1c2cccc3cccc4c23,380.65
15442,O[C@H](c1ccccc1)[C@H](C)NC,307.15
13793,COc1ccc(cc1C(C)=O)OC,293.15
11735,O=C1CCC2(C)C3CCC4(C)C(=O)CCC4C3CCC2(C)C1,421.15
14676,c2cc1c(ccnc1c3nccc(c23)c4ccccc4)c5ccccc5,491.15
1785,c1cc(c(c(c1)F)N=C=O)F,297.15
4382,c1cc(oc1)C(=O)CC(=O)C(F)(F)F,294.15
2258,c1cc(c(cc1[N+](=O)[O-])Cl)Oc2ccc(cc2Cl)Cl,344.15
5318,COC1=CC(=O)NC1,405.15
5854,Cc1csc2c1cc(cc2)Cl,308.15
18382,N#CP(=O)(OCC)N(C)C,223.15
9476,Brc1ccc(NN=C(C#N)c2scc([nH0]2)c2ccccc2)cc1,443.15
23468,CN1C2=C(C(=O)N(C1=O)C)N=CN2,547.15
9554,Brc1ccc(cc1)c1oc(cc1)C=C1C=C(OC1=O)CC(C)C,381.15
17276,OC(=O)c1ccc(Br)cc1Br,447.15
9904,O=C(C=C(C)c1ccc(OC)cc1)c1ccc(OC)cc1,360.15
21416,O=C(OCC)COc2cccc1ccccc12,329.65
5733,c1c(c(nc(n1)Cl)Cl)Br,303.15
5769,c1c(cncc1Br)C#N,378.15
12646,O=C(C)c1cccc(c1)C(=O)C,305.15
23439,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,469.15
19435,O=C(N(CC)CC)c1ccccc1C(=O)N(CC)CC,309.15
13425,CCCCCCCCC=O,255.15
8741,CC(C)CC1NC(=S)N(CC=C)C1=O,483.15
14714,O=[N+]([O-])c1cc(C)ccc1N,390.15
8462,CCCCCCCCCCCCCC#N,292.15
7986,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(cc1)OCc2ccccc2)C(=O)O,382.15
13096,C[C@@H]1CC[C@H](C)CC1,186.15
20549,OCC2OC2c1ccccc1,299.65
3574,CC(=O)c1ccsc1,333.15
16175,Clc1cc(C)c(OCCCC(=O)OCC)cc1,272.15
7407,C([C@H]1[C@@H]([C@@H](C(O1)O)O)O)O,360.15
5308,COc1ccc(cc1C(F)(F)F)C#N,372.15
12544,C(=C(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1,413.15
18821,ClC2(Cl)CC2c1ccc(OC(C)(C)C(=O)O)cc1,388.15
7313,c1ccc2c(c1)c(c[nH]2)C#N,453.15
2648,CC(c1ccc(c(c1)F)c2ccccc2)C(=O)O,386.15
2586,c1cc(c(cc1C(F)(F)F)F)CBr,302.15
8903,COC(CN1CCN(CC1)CC(O)C(OC)c2ccccc2)c3ccccc3,356.15
22153,O=[N+]([O-])c2ccccc2C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,454.65
18679,[O-][N+](=O)OC2COC1C2OCC1O[N+]([O-])=O,343.15
6576,c1(c(c(c(c(c1F)F)Br)F)F)F,242.15
3160,CS(=O)(=O)c1cccc(c1)C(=O)O,507.15
11009,O=C1C(C)C2CC3OCC45CCCC(C)(COC(=O)C)C5CC5OC(OC2C15C34)(C)C,429.15
3182,c1cc(cc(c1)C(F)(F)F)C#N,289.15
15955,OCC2CN(c1cccc(C)c1)C(=O)O2,349.15
11672,FC(F)(F)C(C(=O)Nc1c(C)cc(C)cc1C)C(F)(F)F,462.15
2377,c1cc(ncc1O)Cl,428.15
4803,C(CC(=O)O)CBr,305.15
4218,c1cc(ccc1N)N2CCCCC2,300.15
5692,c1cc(ncc1N)Cl,356.15
16674,Cc1ccc2cc(C)cc(C)c2c1,285.15
22582,O=[N+]([O-])c1cc(CC)ccc1,235.25
5392,Cc1ccc(cc1)C(=O)C,254.15
9116,s1cccc1C(=O)C=1SC(=N)N(N=1)c1ccc(OC)cc1,437.15
12779,O=C1NC(CC)(c2ccccc2)C(=O)N1C,409.15
12369,N#CCC[nH0]1c[nH0]c2c1[nH0]c[nH0]c2N,528.15
10615,Clc1ccc(Cl)c(N2C(=O)C3ON=C(C(=O)c4ccc(OC)cc4)C3C2=O)c1,420.15
21536,Nc1c(cccc1O)[N+]([O-])=O,489.65
9371,O=[N+]([O-])c1ccc(cc1)C=Cc1ccccc1[N+](=O)[O-],412.15
23353,Cc1cc(/C=C\2/C(=O)N(C3CCCC3)/C(=N/c3ccccc3)/S2)c(C)n1c1ccc(cc1)C(F)(F)F,344.65
17947,OC(=O)C(c1ccccc1)c2ccccc2,420.15
13591,O=C(CCCCCC)OCC,207.15
16811,CC12CCC(C1)C(C)(C)C2O,316.65
18010,O=C(CCCCCCCCC)OCC,253.15
1754,c1cc(c(c(c1)Cl)CC(=O)O)Cl,433.15
21272,CC(C)SC1OC(CO)C(O)C(O)C1O,394.15
8978,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2,443.15
9266,O=[N+]([O-])c1ccc(NN=C(C(=O)O)C2(C)CCC(C(=O)O)C2(C)C)c([N+](=O)[O-])c1,464.15
9291,S=C1N(N=C(N1N=Cc1ccc2OCOc2c1)C(F)(F)F)CN1CCN(CC1)CN1N=C(N(N=Cc2ccc3OCOc3c2)C1=S)C(F)(F)F,429.15
10538,Fc1ccc(N2C(=O)C3ON=C(C(=O)c4ccc(C)cc4)C3C2=O)cc1,446.15
20971,COc1ccc(cc1NNC(=O)OC(C)C)c2ccccc2,395.15
5372,CC(C)CC(=O)C,189.15
1879,CC(=O)c1ccc2ccccc2c1,327.15
18529,CCN2CCCC2CNC(=O)c1cc(ccc1OC)S(=O)(=O)CC,454.65
1613,Cc1cc(ccc1Cl)Cl,278.15
5829,c1c(cnc(c1C(=O)O)O)Cl,532.15
22047,O=C(C)Oc1ccccc1C(=O)OCC(=O)NCC,353.65
11959,Brc1ccc(NC(=O)C(C(F)(F)F)C(F)(F)F)cc1,459.15
21782,C[C@@H](O)[C@H](O)C(=O)[C@@H](OC)[C@@H]6Cc7cc8cc(OC2CC(OC1CC(O)C(O)C(C)O1)C(O)C(C)O2)c(C)c(O)c8c(O)c7C(=O)[C@H]6OC5CC(OC4CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O4)C(O)C(C)O5,454.65
15298,Nc3nc(Cl)nc1c3ncn1[C@H]2C[C@H](O)[C@@H](CO)O2,488.15
2015,c1cc(nc(c1)Br)N,363.15
23099,CC1=CC(=O)N(N1C)C2=CC=CC=C2,385.45
22440,OC1=CC(=O)C=C(O)C1(C)C,487.65
18187,Clc2cc(Cl)ccc2OCCOC(=O)c1ccccc1,339.15
5756,c1c(cnc(n1)I)Br,374.15
603,C(CNC(CO)(CO)CO)CNC(CO)(CO)CO,442.15
5329,COc1ccc(cc1)C(=O)O,457.15
9753,O=C1C(=CC(C=C2C(=O)C3(C)CCC2C3(C)C)(CC=C)C(=O)OCC)C2CCC1(C)C2(C)C,421.15
19410,O=Cc2ccc(Oc1ccccc1)cc2,297.65
865,C1CC(=O)N[C@@H]1C(=O)O,433.15
20102,O=C(Cl)C(c1ccccc1)c2ccccc2,329.65
7012,CCS,125.14999999999998
10824,Clc1cc2c(cc1Cl)C(=O)C2=O,456.15
243,c1cc(ccc1Cl)I,328.15
16505,CC(C)NCC(O)COc1cc(C)ccc1,349.15
18992,Oc1cc(Cl)c(O)cc1,381.15
14508,O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1O)[N+]([O-])=O,395.15
8298,CCC(=O)c1ccccc1,291.15
6802,C1CCC2C(C1)OCCOCCOC3CCCCC3OCCOCCO2,323.15
10829,O=C1N2C(C)=CC=CC2Cc2ccccc12,371.15
14791,O=Cc2c3ccccc3cc1ccccc12,378.15
22133,O=C(c1cccc(C)c1C)N(NC(=O)c2ccccc2)C(C)(C)C,477.65
22537,Cc1ccc(C)cc1C(=O)C,255.05
11220,O=C1OC(c2ccccc2)(c2ccccc2)C2(OC(C)(C)C1CC2)C,407.15
4830,CCCCC(=O)c1ccc(cc1)Br,308.15
16631,O=C1CCC(=O)N1CC,299.15
5344,COc1ccc(cc1)C(C(=O)O)O,380.15
5202,COc1cc(ccc1O)C#N,360.15
22457,c1cc(ccn1)c2ccncc2,384.15
21655,COc1ccc(/C=C/NC=O)cc1,405.65
19119,Oc2ccc(C(=O)c1cc(O)c(O)c(O)c1)c(O)c2O,543.15
12797,Clc1ccc(cc1)C1(O)CCN(CC1)CCCC(=O)c1ccc(F)cc1,421.15
17257,O=C(C#N)c1ccccc1,305.65
12151,O=C1Oc2ccccc2c2[nH0]c(N)c(cc12)C(=O)OC,537.15
1186,c1cc(c(cc1C(=O)CCl)Cl)Cl,317.15
3960,c1cc(c(cc1C[C@@H](C(=O)O)N)F)O,534.15
13791,COc1ccc(cc1)C(=O)OCC,280.15
3873,C1CCC(CC1)CCC(=O)O,289.15
179,CCCCCCCCCCCCCCCCCO,327.15
16270,C(CCC1CCCCC1)CC2CCCCC2,285.15
15214,Clc1ccccc1[C@H](N2CCc3sccc3C2)C(=O)OC,431.15
19590,Cc1ccc(cc1)S(=O)(=O)N(Cl)Cl,356.15
15500,ClCC(=O)[C@]3(OC(=O)CC)[C@@]4(C)C[C@H](O)[C@@]2(F)[C@@H](CCC1=CC(=O)C=C[C@@]12C)[C@@H]4C[C@@H]3C,469.4
10370,S(Cc1ccccc1)c1[nH0][nH0]c([nH0]1c1ccccc1)CC[nH0]1c2ccccc2[nH0]c1C,403.15
4793,c1cc(ccc1C(=O)NN)Br,441.15
7436,CC(=C)C(=O)O,289.15
16889,N#Cc1ccc(F)cc1,307.95
5958,COc1ccc2c(c1)C(=O)C(=O)N2,474.15
1800,B(c1c(cccc1OC)OC)(O)O,380.15
17906,O=S(N)(=O)c1ccc(NC(C)=O)cc1,492.65
9449,Nc1ccc(C=Cc2ccccc2)c(N)c1,389.15
22590,Nc2ccccc2c1ccc(N)cc1,327.65
6038,c1cc(nc(c1)Br)c2ccc(nc2)Br,441.15
6502,c1ccc(cc1)C=CBr,265.15
8221,CCCCC,143.14999999999998
22647,n1c(cc(n1Cc2c(O)c(cc(c2)C)Cn3nc(cc3C)C)C)C,398.0
13895,CCCCCCCCCCCCl,256.15
2801,C(CS)O,173.14999999999998
17999,OC(=O)CCSCCC(O)=O,402.15
15104,Cc1nc(C)c(C)nc1C,358.15
2922,Cc1[nH]c2ccncc2n1,450.15
20861,CC1(C)CCC(C)(C)C1,184.75
7741,c1ccc2c(c1)C(=O)N(C2=O)c3ccccc3C(=O)O,492.15
12856,CCCC,135.14999999999998
11248,O=C(Oc1[nH0]c([nH0][nH0]1c1ccccc1)CCC)C,357.15
8469,c1(c(c(c(c(c1F)F)F)F)C(=O)O)C(=O)O,429.15
19937,NC(=O)CCCCCCCC,372.65
21731,COc1ccc(/C=C/C(=O)OCCOCC)cc1,248.15
1245,c1cc(c(c(c1F)C(=O)O)Cl)Cl,408.15
20036,CCC(C)(CC)c2cc(NC(=O)c1c(OC)cccc1OC)on2,450.65
4537,C(CCO)CN,290.15
19878,Oc1ccc(O)cc1OC,363.15
4053,B(c1cccc(c1)OC)(O)O,433.15
5931,c1cc2c(cc1O)CCC2,326.15
3239,c1c(cc(c(c1F)F)F)C(=O)O,371.15
12604,Clc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,355.15
108,CN1CCNCC1,267.15
17686,FS(=O)(=O)OC,178.14999999999998
8283,c1cc2c(cc1C(=O)O)OCO2,506.15
16496,OCCN1CCCCC1,291.04999999999995
16993,OC1=Cc2ccccc2OC1=O,427.15
20413,O=C(O)CCOc1ccccc1,370.65
16139,C1COc3ccccc3OCCOCCOc2ccccc2OCCO1,436.15
11319,O=C1C(=CNc2ccccc2)C2CCC1(C)C2(C)C,439.15
15831,O=C(O)CNC(=O)CC[C@@H](C)[C@@H]2CC[C@H]1[C@@H]3[C@H](O)C[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@@]12C,439.65
19884,CN=O,275.65
5844,CNc1ccc(cc1C(=O)c2ccccc2)Cl,369.15
3534,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CC#N,384.15
4394,c1cc(ccc1C(=O)Nc2ccc(cc2)N)N,474.15
5873,c1cc(sc1C(=O)O)Cl,424.15
11330,O=C(Oc1cccc(N=Nc2cccc(OC(=O)c3ccccc3)c2)c1)c1ccccc1,453.15
21665,O=[N+]([O-])c1ccc(/C=C/C=O)cc1,414.65
17902,Nc3cccc2c3C(=O)c1cccc(N)c1C2=O,592.15
19286,O=C(CCCCCCCCCCCCCCCCC)OCCOC(=O)CCCCCCCCCCCCCCCCC,352.15
19306,ClC(Cl)(Cl)C(F)(F)C(F)(F)F,193.15
4348,c1cc(ccc1C=O)C(F)(F)F,275.15
3567,CC(=O)c1cccc(c1)C(=O)O,437.15
14248,Nc2ccccc2C(=O)OC/C=C/c1ccccc1,334.15
7433,c1ccc(cc1)[C@H]([C@H](c2ccccc2)O)O,408.15
14815,[2H]c1c(c([2H])c([2H])c([2H])c1[2H])C(=O)c2c([2H])c([2H])c([2H])c([2H])c2[2H],323.15
16987,CC(=O)c2cccc1ccccc12,307.15
9350,ON=C1CCC2CCC1(C)C2(C)C,437.15
5150,c1cc(ccc1C(F)(F)F)F,231.15
18420,FCF,137.14999999999998
