smiles,mp
CN1C(=O)CC[C@]2(C)c3ccc(-c4cnc5ccccc5c4)cc3CC[C@@H]12,182.5
CN1C(=O)CC[C@]2(C)c3ccc(-c4ccc(S(C)(=O)=O)cc4)cc3CC[C@@H]12,229.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4c(F)c(F)c(F)c(F)c4F)cc3CC[C@@H]12,96.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4ccc5c(c4)CCC5=O)cc3CC[C@@H]12,176.5
CN1C(=O)CC[C@]2(C)c3ccc(-c4ccc(NC(=O)C(C)(C)C)nc4)cc3CC[C@@H]12,249.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4ccc([N+](=O)[O-])s4)cc3CC[C@@H]12,148.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4c(F)cccc4F)cc3CC[C@@H]12,127.5
CN1C(=O)CC[C@]2(C)c3ccc(-c4ccc(F)cc4F)cc3CC[C@@H]12,110.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4ccc(F)c(F)c4F)cc3CC[C@@H]12,101.0
CC(=O)N1CCc2cc(-c3ccc4c(c3)CC[C@H]3N(C)C(=O)CC[C@]43C)cc([N+](=O)[O-])c21,237.5
CC(=O)N1CCc2cc(-c3ccc4c(c3)CC[C@H]3N(C)C(=O)CC[C@]43C)ccc21,198.5
CN1C(=O)CC[C@]2(C)c3ccc(-c4cccc5cccnc45)cc3CC[C@@H]12,206.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4cccc5ncccc45)cc3CC[C@@H]12,102.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4cccc5cnccc45)cc3CC[C@@H]12,183.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4cc(F)c([N+](=O)[O-])cc4F)cc3CC[C@@H]12,135.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4ccc5ncccc5c4)cc3CC[C@@H]12,187.5
CN1C(=O)CC[C@]2(C)c3ccc(-c4ccc5c(c4)CCC5O)cc3CC[C@@H]12,187.5
CN1C(=O)CC[C@]2(C)c3ccc(-c4ccc5ccccc5n4)cc3CC[C@@H]12,142.5
CN1C(=O)CC[C@]2(C)c3ccc(-c4ccc5ncsc5c4)cc3CC[C@@H]12,185.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4nc5ccccc5s4)cc3CC[C@@H]12,209.5
CN1C(=O)CC[C@]2(C)c3ccc(-c4ncccn4)cc3CC[C@@H]12,161.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4cnc5ccccc5n4)cc3CC[C@@H]12,132.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4nc5ccccc5[nH]4)cc3CC[C@@H]12,184.5
CN1C(=O)CC[C@]2(C)c3ccc(Oc4ccc5ccccc5n4)cc3CC[C@@H]12,173.0
CN1C(=O)CC[C@]2(C)c3ccc(NC(=O)c4ccccc4)cc3CC[C@@H]12,221.0
CN1C(=O)CC[C@]2(C)c3ccc(NC(=O)c4cccc([N+](=O)[O-])c4)cc3CC[C@@H]12,241.0
CN1C(=O)CC[C@]2(C)c3ccc(NC(=O)c4ccc([N+](=O)[O-])cc4)cc3CC[C@@H]12,269.5
CN1C(=O)CC[C@]2(C)c3ccc(-c4cccc(NC(c5ccccc5)c5ccccc5)c4)cc3CC[C@@H]12,110.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4cccc(NC(=O)C(C)(C)C)c4)cc3CC[C@@H]12,96.5
CN1C(=O)CC[C@]2(C)c3ccc(CCc4ccc5ccccc5c4)cc3CC[C@@H]12,109.5
CN1C(=O)CC[C@]2(C)c3ccc(CC(=O)O)cc3CC[C@@H]12,201.0
CN1C(=O)CC[C@]2(C)c3ccc(CC(=O)Nc4ccccc4)cc3CC[C@@H]12,193.5
CN1C(=O)CC[C@]2(C)c3ccc(-c4cccs4)cc3CC[C@@H]12,194.0
CN1C(=O)CC[C@]2(C)c3ccc(/C=C/c4ccccc4)cc3CC[C@@H]12,174.0
CN1C(=O)CC[C@]2(C)c3ccc(CCc4ccccc4)cc3CC[C@@H]12,110.0
CN1C(=O)CC[C@]2(C)c3ccc(/C=C/c4cncc5ccccc45)cc3CC[C@@H]12,184.0
CN1C(=O)CC[C@]2(C)c3ccc(/C=C/c4cnc5ccccc5c4)cc3CC[C@@H]12,182.0
CN1C(=O)CC[C@]2(C)c3ccc(/C=C/c4ccc5ccccc5n4)cc3CC[C@@H]12,234.5
CN1C(=O)CC[C@]2(C)c3ccc(C#Cc4ccccc4)cc3CC[C@@H]12,206.5
CN1C(=O)CC[C@]2(C)c3ccc(C(=O)c4ccccc4Cl)cc3CC[C@@H]12,110.0
CN1C(=O)CC[C@]2(C)c3ccc(-c4cccc(CNC(c5ccccc5)c5ccccc5)c4)cc3CC[C@@H]12,56.0
CCOC1C(=C=O)C=CC=C1NN1C(=O)N(C)C(OCC)N1C(=O)N=S(=O)=O,135.0
CCN1C(=O)N(N(C)c2ccccc2OC)N(C(=O)N=S(=O)=O)C1OC,134.0
CCOc1ccccc1ON1C(=O)N(C2CC2)C(Cl)N1C(=O)N=S(=O)=O,121.0
CCOc1nn(C(=O)NS(=O)(=O)Cl)c(=O)n1C,106.0
COC(=O)/C=C1\CCc2cc(C(C)(C)C)ccc21,117.0
Cc1nc2cccc(Cl)c2c(=O)o1,148.7
Nc1cc(S(=O)(=O)c2ccccc2)c([N+](=O)[O-])c2cccnc12,212.0
CCc1ccccc1S(=O)(=O)c1cc(N)c2ncccc2c1[N+](=O)[O-],214.5
C[C@H]1Cc2cccc3sc(=O)n(c23)C1,55.0
CC(=O)C(Cc1ccccc1)Nc1nc2ccc(C(C)C)cc2s1,108.5
CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nc3sccn23)cc1,191.0
Cc1sc2nc(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)n2c1C,193.5
CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nc3sccn23)cc1,184.5
CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nc3n2CCS3)cc1,178.0
CCOC(=O)N1C[C@@H](C)NC[C@@H]1C,117.0
NC(=O)N(O)CC1=NOC(c2ccc(F)cc2)C1,151.75
CC1ON=C(c2ccc(F)cc2)C1CN(O)C(N)=O,150.05
CC1(c2ccc(F)cc2)NOCC1CN(O)C(N)=O,136.25
CC(C#Cc1cccc(C2=NOC(c3ccc(F)cc3)C2)c1)N(O)C(N)=O,132.5
NC(=O)N(O)C/C=C/c1cccc(C2=NOC(c3ccc(F)cc3)C2)c1,159.5
COc1ccc2[nH]c(C)c(CCNC(=O)C3CC3)c2c1,102.5
COc1ccc2[nH]c(Br)c(CCNC(=O)C3CC3)c2c1,82.5
COc1cc2c(CC#N)c(Br)[nH]c2cc1Br,170.0
CN(C)/C=N/c1ncc[nH]1,146.5
C(=N\c1ncc[nH]1)/c1ccccc1,121.5
Cn1ccnc1/N=C/c1ccccc1,71.5
Cc1cc(-c2nnn(C)n2)cc(C)c1OCCCC(N)=O,155.5
Cc1cc(-c2nnn(C)n2)cc(C)c1OCCCC(O)c1nccn1C,152.5
Cc1cc(-c2nnn(C)n2)cc(C)c1OCCCCc1nccn1C,101.0
CCc1ncc(CCCO)n1C,70.0
CCc1ncc(CCCOc2c(C)cc(-c3nnn(C)n3)cc2C)n1C,97.0
CCc1ncc(CCCOc2ccc(-c3nnn(C)n3)cc2)n1C,116.0
Cc1ncc(CCCOc2c(C)cc(C#N)cc2C)s1,65.0
Cc1nc(-c2cc(C)c(OCCCc3cnc(C)s3)c(C)c2)no1,61.0
Cc1ncc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)s1,63.0
CCc1ncc(CCCOc2c(C)cc(C#N)cc2C)s1,52.5
CCc1ncc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)s1,58.0
CCc1ncc(CCCOc2c(C)cc(-c3noc(C)n3)cc2C)s1,44.0
CCc1ncc(CCCOc2c(C)cc(-c3noc(C(F)F)n3)cc2C)s1,69.0
Cc1cc(C#N)cc(C)c1OCCCc1cncs1,72.0
Cc1cc(-c2noc(C(F)(F)F)n2)cc(C)c1OCCCc1cncs1,96.0
Cc1cc(-c2noc(C(F)F)n2)cc(C)c1OCCCc1cncs1,79.0
Cc1ncc(CCCOc2c(C)cc(-c3nnn(C)n3)cc2C)s1,87.0
Cc1ncn(CCCOc2c(C)cc(-c3nnn(C)n3)cc2C)n1,102.0
Cc1cc(-c2nnn(C)n2)cc(C)c1OCCCn1cncn1,77.0
Cc1cc(-c2nnn(C)n2)cc(C)c1OCCCn1ncnc1C,127.0
COc1ccc(S(=O)(=O)N(Cc2cccnc2)C(C(N)=O)C(C)C)cc1,49.0
C/C(=N\c1cc(Br)ccc1C)Nc1cc(Br)ccc1C,200.0
COc1ccc(C2(C#N)CC=C(C(=O)O)CC2)cc1OC1CCCC1,162.0
COc1ccc(C2(C#N)CCC(=C3SCCCS3)CC2)cc1OC1CCCC1,115.5
N#CC1(c2ccc(OC(F)F)c(OCC3CC3)c2)CCC(=C2SCCCS2)CC1,84.5
COc1ccc(C2(C#N)CCC(C(N)=O)CC2)cc1OC1CCCC1,101.0
Clc1cccc(-c2nc3ccccc3n2-c2ccccc2)c1,108.0
Clc1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,140.0
COc1cc(-c2nc3ccccc3n2Cc2cccc(Cl)c2)cc(OC)c1OC,83.0
COc1cc(-c2nc3ccccc3n2Cc2ccccc2Cl)cc(OC)c1OC,173.5
COc1cc(-c2nc3ccccc3n2Cc2ccc(Cl)cc2)cc(OC)c1OC,169.0
COc1cc(-c2nc3ccccc3n2Cc2ccccc2C)cc(OC)c1OC,140.5
COc1cc(-c2nc3ccccc3n2Cc2cccc(C)c2)cc(OC)c1OC,78.0
COc1cccc(Cn2c(-c3cc(OC)c(OC)c(OC)c3)nc3ccccc32)c1,127.0
COc1ccc(Cn2c(-c3cc(OC)c(OC)c(OC)c3)nc3ccccc32)cc1,110.5
COc1ccccc1Cn1c(-c2cc(OC)c(OC)c(OC)c2)nc2ccccc21,136.0
COc1cc(-c2nc3ccccc3n2Cc2ccccc2F)cc(OC)c1OC,153.5
COc1cc(-c2nc3ccccc3n2Cc2ccccc2C(F)(F)F)cc(OC)c1OC,144.0
COc1cc(-c2nc3ccccc3n2Cc2ccccc2I)cc(OC)c1OC,179.0
COc1cc(-c2nc3ccccc3n2Cc2ccccc2Br)cc(OC)c1OC,152.0
COc1cc(-c2nc3ccccc3n2Cc2c(Cl)cccc2Cl)cc(OC)c1OC,157.0
COc1cc(-c2nc3ccccc3n2Cc2ccc(Cl)c(Cl)c2)cc(OC)c1OC,145.0
COc1cc(-c2nc3ccccc3n2Cc2ccc(Cl)cc2Cl)cc(OC)c1OC,186.0
COc1cc(-c2nc3ccccc3n2Cc2ccc(C)cc2)cc(OC)c1OC,84.5
Cc1cccc(-c2nc3ccccc3n2Cc2ccccc2Cl)c1,117.0
COc1cc(-c2nc3ccc(OCCCN4CCCCC4)cc3n2Cc2ccccc2)cc(OC)c1OC,92.0
COc1cc(-c2nc3ccc(OCCCl)cc3n2Cc2ccccc2)cc(OC)c1OC,129.0
COc1cc(-c2nc3ccc(OCCN(C)C)cc3n2Cc2ccccc2)cc(OC)c1OC,108.0
COc1cc(-c2nc3ccc(OCCCN(C)C)cc3n2Cc2ccccc2)cc(OC)c1OC,112.0
COc1cc(-c2nc3ccc(OCCN(C(C)C)C(C)C)cc3n2Cc2ccccc2)cc(OC)c1OC,101.0
COc1cc(-c2nc3ccc(OCCN4CCN(C)CC4)cc3n2Cc2ccccc2)cc(OC)c1OC,113.0
Cc1cccc(-c2nc3ccc(OCCCCl)cc3n2Cc2ccccc2)c1,97.0
Cc1cccc(-c2nc3ccc(OCCCl)cc3n2Cc2ccccc2)c1,88.0
Cc1cccc(-c2nc3ccc(OCCCN4CCCC4)cc3n2Cc2ccccc2)c1,120.0
Cc1cccc(-c2nc3ccc(OCCN4CCN(C)CC4)cc3n2Cc2ccccc2)c1,91.0
COc1cc(-c2nc3ccc(O)cc3n2Cc2ccccc2C(F)(F)F)cc(OC)c1OC,191.0
COc1cc(-c2nc3ccc(OCCN4CCCCC4)cc3n2Cc2ccccc2C(F)(F)F)cc(OC)c1OC,167.0
COc1cc(-c2nc3ccc(OCC(C)N(C)C)cc3n2Cc2ccccc2C(F)(F)F)cc(OC)c1OC,163.0
COc1cc(-c2nc3ccc(OCCN(C)C)cc3n2Cc2ccccc2C(F)(F)F)cc(OC)c1OC,151.0
COc1cc(-c2nc3ccc(OCCCN(C)C)cc3n2Cc2ccccc2C(F)(F)F)cc(OC)c1OC,142.0
COc1cc(-c2nc3ccc(OCCCN4CCCCC4)cc3n2Cc2ccccc2C(F)(F)F)cc(OC)c1OC,138.0
COc1cc(-c2nc3ccc(OCCN4CCCC4)cc3n2Cc2ccccc2C(F)(F)F)cc(OC)c1OC,143.0
COc1cc(-c2nc3ccc(OCCN4CCOCC4)cc3n2Cc2ccccc2C(F)(F)F)cc(OC)c1OC,175.0
COc1cc(-c2nc3ccc(OCCN(C(C)C)C(C)C)cc3n2Cc2ccccc2C(F)(F)F)cc(OC)c1OC,184.0
COc1cc(-c2nc3ccc(O)cc3n2Cc2ccccc2Br)cc(OC)c1OC,208.0
COc1cc(-c2nc3ccc(OCCN4CCCCC4)cc3n2Cc2ccccc2Br)cc(OC)c1OC,145.0
COc1cc(-c2nc3ccc(OCC(C)N(C)C)cc3n2Cc2ccccc2Br)cc(OC)c1OC,152.0
COc1cc(-c2nc3ccc(OCCN(C)C)cc3n2Cc2ccccc2Br)cc(OC)c1OC,152.0
COc1cc(-c2nc3ccc(OCCCN(C)C)cc3n2Cc2ccccc2Br)cc(OC)c1OC,141.0
Cc1cccc(-c2nc3ccc(O)cc3n2Cc2ccccc2C(F)(F)F)c1,233.0
Cc1cccc(-c2nc3ccc(OCCN(C)C)cc3n2Cc2ccccc2C(F)(F)F)c1,93.0
Cc1cccc(-c2nc3ccc(OCCCN(C)C)cc3n2Cc2ccccc2C(F)(F)F)c1,74.0
Cc1cccc(-c2nc3ccc(O)cc3n2Cc2ccccc2Br)c1,218.0
Cc1cccc(-c2nc3ccc(OCCN(C)C)cc3n2Cc2ccccc2Br)c1,71.0
Cc1ccc(-c2nc3ccc(O)cc3n2Cc2ccccc2C(F)(F)F)cc1C,178.0
Cc1cc(C)cc(-c2nc3ccc(O)cc3n2Cc2ccccc2CBr)c1,213.0
c1ccc(-n2c(-c3cccc(OCCN4CCCCC4)c3)nc3ccccc32)cc1,68.0
c1ccc(-n2c(-c3ccc(OCCN4CCCCC4)cc3)nc3ccccc32)cc1,107.0
c1ccc(-n2c(-c3ccc(OCCCN4CCCCC4)cc3)nc3ccccc32)cc1,86.0
COc1ccc2nc(-c3ccc(C)c(C)c3)n(-c3ccccc3)c2c1,251.0
Cc1ccc(-c2nc3ccc(OCCN4CCCCC4)cc3n2-c2ccccc2)cc1C,111.0
OCc1cccc(C(O)(C(F)(F)F)C(F)(F)F)n1,62.5
CCC(O)(CC)c1cccc(COc2ccc3c(-c4ccoc4)cc(C#N)cc3c2)n1,115.5
CCC(O)(c1cc(F)cc(Sc2ccc3c(-c4ccoc4)cc(C#N)cc3c2)c1)c1nccs1,121.0
CCC(OC)(c1cccc(OCc2ccc3c(-c4ccoc4)cc(C#N)cc3c2)c1)c1nccs1,156.5
COC(=O)C(CCC#N)(CCC#N)C(=O)OC,143.0
OCCc1ccc(CCO)cc1,83.5
BrCCc1cc(Br)c(CCBr)cc1Br,107.0
CCN(CC)CCN1C(=O)c2cc(N)cc3cc([N+](=O)[O-])cc(c23)C1=O,174.0
CCOC(=O)c1cc(O)c2c(OC(C)C)ccc(Br)c2c1,106.0
CCOC(=O)c1cc(OC)c2c(OC(C)C)ccc(Br)c2c1,62.0
COc1cc(CO)cc2c(Br)ccc(OC(C)C)c12,120.5
COc1cc(CBr)cc2c(Br)ccc(OC(C)C)c12,126.0
COc1cc(C)cc2c(Br)ccc(OC(C)C)c12,78.0
O=c1cc(-c2sccc2O)oc2ccccc12,202.5
O=c1cc(C2(O)C=CSC2)oc2ccccc12,195.5
O=c1cc(-c2cc3ccccc3cc2O)oc2ccccc12,202.0
O=c1c(O)c(-c2ccco2)oc2ccccc12,173.5
O=c1c(O)c(-c2ccoc2)oc2ccccc12,165.5
O=c1c(O)c(-c2ccc[nH]2)oc2ccccc12,202.0
O=c1c(O)c(C#Cc2ccccc2)oc2ccccc12,153.5
O=C1c2ccccc2N=C(c2ccccc2)C1O,261.0
CCOC(=O)CN1Cc2ccccc2C[C@H](N)C1=O,72.0
O=C(O)CN1C(=O)C(NC(=O)C(Cc2ccccc2)SC(=O)c2ccccc2)CCc2ccccc21,170.5
O=C(O)CN1C(=O)C(NC(=O)[C@@H](S)Cc2ccccc2)CCC2CC=CC=C21,109.0
C=CC[C@H]1CCC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1CC(=O)OC,108.0
CC1(C)CCCC(Cl)(Cl)C(=O)N1,151.5
CC1(C)CCCC(Cl)CN1,116.0
CC1(C)CCCC(N=[N+]=[N-])C(=O)N1,99.0
CCC[C@H]1CCC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,148.5
CCC[C@@H]1CCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,114.95
CC1(C)CCC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,193.5
O=C1NC2(CCCC2)CCCC1(Cl)Cl,117.0
O=C1NC2(CCCC2)CCCC1Cl,110.0
[N-]=[N+]=NC1CCCC2(CCCC2)NC1=O,97.5
CC(C)(C)OC(=O)NC1CCCC2(CCCC2)NC1=O,180.5
CC1(C)CCC[C@H](NC(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)N1,139.5
CC(=O)c1ccc(OCOCCCN2CCC(c3n[nH]c4cc(F)ccc34)CC2)cc1,203.0
COc1cc(C(C)=O)ccc1OCCCN1CCN(c2n[nH]c3cc(Cl)ccc23)CC1,133.0
COc1cc2c(cc1OCCCN1CCC(c3[nH]cc4cc(F)ccc34)CC1)CCCC2=O,130.0
CCCOC1(OC)C=CC=C(N2CCC(c3noc4cc(F)ccc34)CC2)C1O,134.5
CCCC12C=CC=C(N3CCC(c4noc5cc(F)ccc45)CC3)C1(O)C(=O)NC2=O,162.5
COc1cc(C=O)ccc1OCC(O)CN1CCC(c2noc3cc(F)ccc23)CC1,107.5
COc1cc2c(cc1OC)CN(CC(O)CN1CCC(c3noc4cc(F)ccc34)CC1)CC2,153.5
O=C1c2ccccc2C(=O)C1(CCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccccc1,149.5
CC(C)c1nc(CN(C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)cs1,57.0
CCN(Cc1csc(C(C)C)n1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(C)C,59.0
CC(C)c1nc(COC(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,143.5
CC(C)[C@H](NC(=O)OCc1csc(N2CCOCC2)n1)C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1,169.5
CC(C)[C@H](NC(=O)OCc1csc(N2CCCC2)n1)C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1,147.0
CC(C)c1nc(CN(C(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C2CC2)cs1,66.0
CC(C)c1csc(COC(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)n1,63.0
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2ccno2)C(C)C)cs1,61.0
CCC(CC)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,65.0
CCC/C(=N\OCC)C1=C(O)CC(c2ccc(C=O)cc2)CC1=O,81.5
COC(=O)CCCn1sc(Cl)cc1=O,55.0
O=C=C(O)CCn1sc(Cl)cc1=O,159.5
OC1(c2ccc(-c3cccnc3)cc2)CN2CCC1CC2,172.5
OC1(c2ccc(-c3ccccn3)cc2)CN2CCC1CC2,237.5
Brc1ccc(-c2ccncc2)cc1,123.5
OC1(c2ccc(-c3cncnc3)cc2)CN2CCC1CC2,184.5
Cc1ccc(Cl)cc1N1C(=O)CN(C)C1=S,133.0
CN1CC(=O)N(c2cccnc2)C1=S,150.0
COc1ccc(Cl)cc1N1C(=O)CN(C)C1=S,246.0
CCN1CC(=O)N(c2cc(Cl)ccc2C)C1=S,153.0
CCN1CC(=O)N(c2cc(Cl)ccc2OC)C1=S,172.5
CCN1CC(=O)N(c2cc(F)ccc2C)C1=S,99.0
CCc1cccc(C(C)C)c1N1C(=O)CN(CC)C1=S,78.0
CCN1CC(=O)N(c2ccccc2C)C1=S,83.0
CCN1CC(=O)N(c2ccc(Cl)cc2Cl)C1=S,145.0
CCN1CC(=O)N(CCc2ccccc2)C1=S,67.0
CCOC(=O)CN(C(=S)Nc1cc(Cl)ccc1C)c1ccccc1,149.0
Cc1ccc(Cl)cc1N1C(=O)CN(c2ccccc2)C1=S,169.0
Cc1c(Cl)cccc1N1C(=O)CN(c2ccccc2)C1=S,155.0
Cc1ccc(Cl)cc1N1C(=O)CN(C(C)C)C1=S,143.0
CCCCc1ccc(N2C(=O)CN(Cc3ccccc3)C2=S)cc1,150.0
CCCCN1CC(=O)N(c2cc(Cl)ccc2C)C1=S,102.5
CN1CC(=O)N(c2ccc(C(C)(C)C)cc2)C1=S,157.0
CCN1CC(=O)N(c2ccccc2SC)C1=S,129.5
C=CCN1CC(=O)N(c2c(C)cccc2C)C1=S,44.5
C=CCN1CC(=O)N(c2cc(Cl)ccc2C)C1=S,107.5
C#CCN1CC(=O)N(c2c(C)cccc2C)C1=S,119.0
C#CCN1CC(=O)N(c2cc(Cl)ccc2C)C1=S,132.5
C#CCN1CC(=O)N(c2ccc(Cl)cc2C)C1=S,100.5
CC1CCCCC1NC(=O)C1=C(C(=O)Nc2cc(OC3CCCC3)c(Cl)cc2F)CCCC1,193.5
COc1ccc(CCNC(=O)C2=C(C(=O)Nc3cc(OC4CCCC4)c(Cl)cc3F)CCCC2)cc1OC,160.0
CNC(=O)C1=C(C(=O)Nc2cc(OC3CCCC3)c(Cl)cc2F)CCCC1,179.5
O=C(Nc1ccc(F)cc1)C1=C(C(=O)Nc2cc(OC3CCCC3)c(Cl)cc2F)CCCC1,209.5
CCCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,69.5
COC(=O)C1=C(C)NC(C)=C(c2nc(C)no2)C1c1cccc([N+](=O)[O-])c1,221.5
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(N)c1,174.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(N)c1,214.5
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1cccc(N)c1,87.5
COC(=O)C1=C(C)NC(C)=C(c2nc(C)no2)C1c1cccc(N)c1,248.5
COC(=O)C1=C(C)NC(C)=C(C#N)C1c1cccc(N)c1,234.5
COc1ccc2c(c1)[C@H]1CNCC[C@@H]1CC2,231.0
COC(=O)N(c1ccncc1)C(Cc1c[nH]c2ccccc12)C(=O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,129.5
COC(=O)N(c1cccnc1)C(Cc1c[nH]c2ccccc12)C(=O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,145.25
CN(C)CCCN(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,136.0
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)OCCc1ccccn1,134.0
O=C(O)CNC(COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(c1ccccc1)c1ccccc1,117.5
CC(=O)Nc1ccc(C(C)(C)C)cc1[N+](=O)[O-],109.5
CC(C)(C)c1ccc(N)c([N+](=O)[O-])c1,107.5
O=[N+]([O-])c1cccc(N2CCOCC2)c1,88.5
CC(=O)c1cccc2nc[nH]c12,221.5
CC(=O)c1cccc2c1ncn2-c1cccc([N+](=O)[O-])c1,176.0
O=[N+]([O-])c1cccc2nc[nH]c12,243.5
Nc1cccc(-n2cnc3c([N+](=O)[O-])cccc32)c1,107.5
CC(C)(C)c1ccc(Nc2cccc(Br)n2)c(N)c1,126.5
CC(C)(C)c1ccc2c(c1)ncn2-c1cccc(Br)n1,99.0
O=[N+]([O-])c1cccc2c1ncn2-c1cccc(Br)c1,181.0
CCOC(=O)c1ccccc1Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],153.0
Cc1ccc(Nc2ccccc2C(=O)O)c([N+](=O)[O-])c1,211.0
O=Cc1ccc2c(c1)ncn2-c1cccc(-c2cccnc2)c1,201.0
O=C(Nc1cc(C(F)(F)F)cc2ncn(-c3ccccc3)c12)c1ccccc1,153.5
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C(=C/c2nnn[nH]2)c2ccc(C(F)(F)F)cc2)cc1,126.5
CCc1nc2c(C)cc(C)nc2n1Cc1cccc(/C(=C/c2nnn[nH]2)c2ccccc2)c1,191.0
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(C(c2ccccc2)C(CO)c2nnn[nH]2)cc1,130.0
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C(=C(\Br)c2nnn[nH]2)c2ccccc2)cc1,150.0
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C(=C(\Br)C(=O)O)c2ccccc2)cc1,127.0
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C(=C(\Cl)c2nnn[nH]2)c2ccccc2)cc1,125.5
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C(=C(\Cl)C(=O)O)c2ccccc2)cc1,122.5
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C(=C/c2nnn[nH]2)c2ccccc2Cl)cc1,28.0
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(C(Cc2nnn[nH]2)c2ccccc2Cl)cc1,219.0
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(C(Cc2nnn[nH]2)c2ccc(OC)cc2)cc1,97.5
Cc1cc(C)c2nc(C3CC3)n(Cc3ccc(C(CC(=O)O)c4ccccc4)cc3)c2n1,189.5
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C(=C(\SC)c2nnn[nH]2)c2ccccc2)cc1,117.5
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C(=C(/c2nnn[nH]2)S(C)=O)c2ccccc2)cc1,142.5
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(C(CC(=O)NS(=O)(=O)c2ccccc2)c2ccccc2)cc1,83.5
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(C(CC(=O)NS(C)(=O)=O)c2ccccc2)cc1,120.5
